kernel,output_mode,index_dtype,num_tokens,num_experts,topk,score_function,group_topk,dtype,test_pass,fused_ms,ref_ms,speedup,fused_gbps,ref_gbps
topk,sparse,-,262144,256,8,sigmoid,0,float32,forward,1.022927017211914,4.174025268554687,4.080472211919277,852.8616580856878,209.01052961332107
topk,sparse,-,262144,256,8,sigmoid,0,float32,backward_raw,0.2804198455810547,1.6656028747558593,5.939675458078165,3111.103745857496,523.7834571628467
topk,sparse,-,262144,384,6,sigmoid,0,float32,forward,0.9571987152099609,6.402161865234375,6.688435497774425,1367.1381158435365,204.40327432303883
topk,sparse,-,262144,384,6,sigmoid,0,float32,backward_raw,0.3818511962890625,2.4475074768066407,6.4095844155844155,3427.0492294316878,534.6757304731145
topk,sparse,-,262144,512,10,sigmoid,0,float32,forward,2.5899139404296876,7.285883178710938,2.8131757835560167,673.7021013565102,239.4809827720441
topk,sparse,-,262144,512,10,sigmoid,0,float32,backward_raw,0.5897299194335938,3.229086608886719,5.475534651503007,2958.694152190587,540.3479916574796
topk,sparse,-,262144,512,22,sigmoid,0,float32,forward,3.3728546142578124,7.461957397460938,2.212356668418962,517.3156461070722,233.83012942337479
topk,sparse,-,262144,512,22,sigmoid,0,float32,backward_raw,0.5965785598754882,3.2284500122070314,5.411609181665598,2924.728747148009,540.4545392998666
topk,sparse,-,262144,896,16,sigmoid,0,float32,forward,5.704134521484375,9.578109130859374,1.6791520422219783,535.3052773386219,318.7950012139855
topk,sparse,-,262144,896,16,sigmoid,0,float32,backward_raw,1.6603890991210937,5.569552001953125,3.3543655549782265,1838.9986501455037,548.2403810807796
topk,sparse,-,262144,2304,16,sigmoid,0,float32,forward,14.239056396484376,16.6367529296875,1.1683887236934545,551.422571086845,471.9512948941464
topk,sparse,-,262144,2304,16,sigmoid,0,float32,backward_raw,14.135205078125,14.1981884765625,1.0044557824304203,555.4738714156323,553.0097801533743
topk,sparse,-,262144,2304,36,sigmoid,0,float32,forward,13.674359130859376,18.2139697265625,1.3319797697471931,574.1941551235645,431.0832402751472
topk,sparse,-,262144,2304,36,sigmoid,0,float32,backward_raw,14.46880615234375,14.1977978515625,0.9812694773896496,542.6665479741827,553.0249951499272
aux_loss,sparse,-,4096,256,8,softmax,0,float32,forward,0.02289952039718628,0.07445504188537598,3.251379967526501,595.2739517494408,183.08347769095025
aux_loss,sparse,-,4096,256,8,softmax,0,float32,backward_raw,0.003936319947242737,0.023371200561523437,5.937322391157303,3196.618203968383,538.3939077873281
aux_loss,sparse,-,4096,384,6,softmax,0,float32,forward,0.021944639682769777,0.10498496055603028,4.784082221156773,931.7643076206217,194.76343936984526
aux_loss,sparse,-,4096,384,6,softmax,0,float32,backward_raw,0.004771200120449066,0.02325023889541626,4.873037874845616,3955.895272366723,811.7924329681207
aux_loss,sparse,-,4096,512,10,softmax,0,float32,forward,0.05553055763244629,0.14172096252441407,2.552125686589667,490.9544791617642,192.37080749648055
aux_loss,sparse,-,4096,512,10,softmax,0,float32,backward_raw,0.0057001602649688725,0.023539199829101562,4.129568070877759,4414.93270893804,1069.1027810081905
aux_loss,sparse,-,4096,512,22,softmax,0,float32,forward,0.0574835205078125,0.1418505573272705,2.4676734492625902,474.27464009088885,192.1950573454585
aux_loss,sparse,-,4096,512,22,softmax,0,float32,backward_raw,0.005716480016708374,0.023757760524749757,4.156012171005505,4402.328692909665,1059.267516977595
aux_loss,sparse,-,4096,896,16,softmax,0,float32,forward,0.08602016448974609,0.16198432922363282,1.8830971805795829,554.6398136182038,294.5359481912111
aux_loss,sparse,-,4096,896,16,softmax,0,float32,backward_raw,0.010319360494613648,0.028509759902954103,2.7627448346082315,4267.724925685799,1544.7408939924703
aux_loss,sparse,-,4096,2304,16,softmax,0,float32,forward,0.20928319931030273,0.2554614448547363,1.2206495585723793,586.2075522751264,480.2423006327305
aux_loss,sparse,-,4096,2304,16,softmax,0,float32,backward_raw,0.056325440406799314,0.07417344093322754,1.3168728091165305,2010.5694191133125,1526.775710755371
aux_loss,sparse,-,4096,2304,36,softmax,0,float32,forward,0.20433631896972657,0.2763711929321289,1.3525309368672471,600.3993446616613,443.90803071190027
