kernel,output_mode,index_dtype,num_tokens,num_experts,topk,score_function,group_topk,dtype,test_pass,fused_ms,ref_ms,speedup,fused_gbps,ref_gbps
aux_loss,sparse,-,65536,384,6,softmax,0,float32,backward_raw,0.04978687763214111,0.2174985694885254,4.368592284407769,6065.652283545559,1388.468387218207
aux_loss,sparse,-,65536,512,10,softmax,0,float32,forward,0.44747295379638674,1.8896665954589844,4.222973879039934,974.8245392245253,230.83840136045202
aux_loss,sparse,-,65536,512,10,softmax,0,float32,backward_raw,0.06592991828918457,0.2839356803894043,4.306628731799632,6107.290808914183,1418.1140723412439
aux_loss,sparse,-,65536,512,22,softmax,0,float32,forward,0.4390768051147461,1.9053584289550782,4.339465001930907,993.4654049557541,228.93730091467438
aux_loss,sparse,-,65536,512,22,softmax,0,float32,backward_raw,0.06578144073486328,0.28361440658569337,4.311465413608394,6121.075785234349,1419.7204889813643
aux_loss,sparse,-,65536,896,16,softmax,0,float32,forward,0.7348928070068359,2.3406271362304687,3.184991217649374,1038.7410527381842,326.13623767063586
aux_loss,sparse,-,65536,896,16,softmax,0,float32,backward_raw,0.11130911827087403,0.48231647491455076,4.333126363833189,6330.506277888486,1460.9558425820671
aux_loss,sparse,-,65536,2304,16,softmax,0,float32,forward,2.0203334045410157,4.0722723388671875,2.015643719850455,971.589277090602,482.02431189708767
aux_loss,sparse,-,65536,2304,16,softmax,0,float32,backward_raw,0.27950880050659177,1.1968307495117188,4.2819072148803174,6482.584178802156,1513.947839942475
aux_loss,sparse,-,65536,2304,36,softmax,0,float32,forward,2.066892547607422,4.414224243164062,2.1356815322953517,949.7031058882277,444.6838592397817
aux_loss,sparse,-,65536,2304,36,softmax,0,float32,backward_raw,0.2796518325805664,1.196746597290039,4.279416252154406,6479.268565057548,1514.054296960633
aux_loss,sparse,-,262144,256,8,softmax,0,float32,forward,0.4985651016235352,3.635567626953125,7.292061989726529,1749.8521841160832,239.96671813560752
aux_loss,sparse,-,262144,256,8,softmax,0,float32,backward_raw,0.12593376159667968,0.5649420928955078,4.486025714889809,6394.682075638344,1425.4671020750975
aux_loss,sparse,-,262144,384,6,softmax,0,float32,forward,0.5108111953735351,5.608880615234375,10.980340027850861,2561.8523240138816,233.3126585803284
aux_loss,sparse,-,262144,384,6,softmax,0,float32,backward_raw,0.20306720733642578,0.8247014617919922,4.061224225266917,5948.570268161257,1464.7234277664877
aux_loss,sparse,-,262144,512,10,softmax,0,float32,forward,1.752019805908203,6.541484375,3.733681750023972,995.8965407331817,266.7331088748492
aux_loss,sparse,-,262144,512,10,softmax,0,float32,backward_raw,0.24705312728881837,1.085384292602539,4.393323430120625,6519.297098866947,1483.9101201087644
aux_loss,sparse,-,262144,512,22,softmax,0,float32,forward,1.7326470947265624,6.628292236328125,3.8255293051319077,1007.0316507674981,263.23982132788154
aux_loss,sparse,-,262144,512,22,softmax,0,float32,backward_raw,0.2472208023071289,1.086258544921875,4.393880024595937,6514.875451294319,1482.7158262914631
aux_loss,sparse,-,262144,896,16,softmax,0,float32,forward,2.8922821044921876,8.341838989257813,2.8841719748919274,1055.7245806892372,366.040787400965
aux_loss,sparse,-,262144,896,16,softmax,0,float32,backward_raw,0.4286441421508789,1.8673820495605469,4.356485639090444,6575.553030671973,1509.3709874009432
aux_loss,sparse,-,262144,2304,16,softmax,0,float32,forward,7.986204833984375,15.252894287109376,1.9099052183338,983.1624972337095,514.7703078645022
aux_loss,sparse,-,262144,2304,16,softmax,0,float32,backward_raw,1.0937350463867188,4.7389437866210935,4.332807842517936,6626.611569176475,1529.4035207722334
aux_loss,sparse,-,262144,2304,36,softmax,0,float32,forward,8.162169189453126,16.5528271484375,2.027993633092842,961.9669607125694,474.3441720009239
aux_loss,sparse,-,262144,2304,36,softmax,0,float32,backward_raw,1.0938489532470703,4.739068298339844,4.332470478919423,6625.921513646987,1529.363338050853
aux_loss,sparse,-,4096,256,8,sigmoid,0,float32,forward,0.011561599969863891,0.08791744232177734,7.604262606467983,1179.0312790211922,155.04873253829237
aux_loss,sparse,-,4096,256,8,sigmoid,0,float32,backward_raw,0.004327040016651153,0.055850558280944824,12.907335745919335,2907.972182272156,225.2960827482553
aux_loss,sparse,-,4096,384,6,sigmoid,0,float32,forward,0.011828800439834595,0.12623167991638184,10.67155376899291,1728.5972575158196,161.98177837405487
aux_loss,sparse,-,4096,384,6,sigmoid,0,float32,backward_raw,0.005018240213394165,0.05584512233734131,11.128427489039945,3761.1527542309545,337.977019478736
aux_loss,sparse,-,4096,512,10,sigmoid,0,float32,forward,0.031683199405670166,0.1530684757232666,4.83121902442317,860.486835654637,178.10967196987636
aux_loss,sparse,-,4096,512,10,sigmoid,0,float32,backward_raw,0.006584960222244263,0.05602911949157715,8.508649650199633,3821.712379520354,449.1561571618696
aux_loss,sparse,-,4096,512,22,sigmoid,0,float32,forward,0.03203232049942017,0.15296223640441894,4.775246813829419,851.108367265915,178.233377341052
aux_loss,sparse,-,4096,512,22,sigmoid,0,float32,backward_raw,0.0065580797195434574,0.055959038734436035,8.53283905160147,3837.376957313341,449.7186615272122
aux_loss,sparse,-,4096,896,16,sigmoid,0,float32,forward,0.060937600135803224,0.1772435188293457,2.9086068114652943,782.9354601046782,269.17885807681654
aux_loss,sparse,-,4096,896,16,sigmoid,0,float32,backward_raw,0.008968960046768188,0.059955840110778806,6.684815162308909,4910.289684685253,734.5438228974543
aux_loss,sparse,-,4096,2304,16,sigmoid,0,float32,forward,0.16773120880126954,0.2646067237854004,1.5775640423536827,731.4285330487131,463.6442726961764
aux_loss,sparse,-,4096,2304,16,sigmoid,0,float32,backward_raw,0.031804800033569336,0.1377292823791504,4.330455850493632,3560.6640469511167,822.2376973420093
aux_loss,sparse,-,4096,2304,36,sigmoid,0,float32,forward,0.16647392272949219,0.28512672424316404,1.7127410682000561,736.9526108863995,430.2767210812978
aux_loss,sparse,-,4096,2304,36,sigmoid,0,float32,backward_raw,0.031815359592437746,0.13777695655822753,4.3305170308675685,3559.4822579631536,821.9531830937179
aux_loss,sparse,-,16384,256,8,sigmoid,0,float32,forward,0.03311232089996338,0.27114879608154296,8.188758405087903,1646.6967738301996,201.0923625255645
aux_loss,sparse,-,16384,256,8,sigmoid,0,float32,backward_raw,0.010447360277175903,0.0648579216003418,6.208067863997698,4817.642606808376,776.0293077250681
