kernel,output_mode,index_dtype,num_tokens,num_experts,topk,score_function,group_topk,dtype,test_pass,fused_ms,ref_ms,speedup,fused_gbps,ref_gbps
topk,dense,int16,65536,896,16,sigmoid,0,float32,forward,0.7474988555908203,2.6579013061523438,3.555726254659679,945.4733190747097,287.2052947312281
topk,dense,int16,65536,2304,16,sigmoid,0,float32,forward,2.246695709228516,4.420473327636719,1.9675442960429423,807.4241974775102,444.0552236177448
topk,dense,int16,65536,2304,36,sigmoid,0,float32,forward,2.286623992919922,4.841853332519531,2.117468087237504,794.4716427470897,405.40969277534015
topk,dense,int16,262144,256,8,sigmoid,0,float32,forward,0.5372697448730469,4.183143005371094,7.785926986005031,1506.6932015523773,208.55496235243012
topk,dense,int16,262144,384,6,sigmoid,0,float32,forward,0.5669500732421875,6.424500122070312,11.331685849039339,2136.176247538194,203.69255555065547
topk,dense,int16,262144,512,10,sigmoid,0,float32,forward,1.6707737731933594,7.295331420898438,4.366438794975115,967.1301057782383,239.17082903207157
topk,dense,int16,262144,512,22,sigmoid,0,float32,forward,1.7177174377441407,7.4520635986328125,4.3383524175079256,944.3619982867192,234.14057608420225
topk,dense,int16,262144,896,16,sigmoid,0,float32,forward,2.940101318359375,9.567901000976562,3.2542759466247264,961.5181893042687,319.1351281423527
topk,dense,int16,262144,2304,16,sigmoid,0,float32,forward,8.799169311523437,16.642275390625,1.8913461943311158,824.6398794142208,471.7946857448997
topk,dense,int16,262144,2304,36,sigmoid,0,float32,forward,8.96929931640625,18.21731689453125,2.031074697352215,810.1671517091859,431.0040349771295
