kernel,output_mode,index_dtype,num_tokens,num_experts,topk,score_function,group_topk,dtype,test_pass,fused_ms,ref_ms,speedup,fused_gbps,ref_gbps,checkpoint,shape
aux_loss,sparse,-,262144,512,10,sigmoid,0,float32,forward,1.6873983764648437,7.0242724609375,4.1627825171039845,1034.035879337207,248.4001686584812,trace-back-3129,512/10
aux_loss,sparse,-,262144,512,10,sigmoid,0,float32,backward_raw,0.2596832084655762,1.9547004699707031,7.527250150368578,6202.221335437265,823.969073903246,trace-back-3129,512/10
aux_loss,sparse,-,262144,512,22,sigmoid,0,float32,forward,1.7089231872558597,7.107335815429687,4.1589556911814425,1021.0116387979962,245.49711865479276,trace-back-3129,512/22
aux_loss,sparse,-,262144,512,22,sigmoid,0,float32,backward_raw,0.2598620796203613,1.9528416442871093,7.51491578586634,6197.952153515366,824.7533745051607,trace-back-3129,512/22
aux_loss,sparse,-,262144,896,16,sigmoid,0,float32,forward,2.9079684448242187,9.131276245117188,3.140087803005426,1050.0297269163027,334.39502102817096,trace-back-3129,896/16
aux_loss,sparse,-,262144,896,16,sigmoid,0,float32,backward_raw,0.4715840148925781,3.354072265625,7.112353599154591,5976.81897390445,840.3433393152562,trace-back-3129,896/16
aux_loss,sparse,-,262144,2304,16,sigmoid,0,float32,forward,8.326039428710937,16.339383544921876,1.9624436906433904,943.0338584423002,480.5405948402652,trace-back-3129,2304/16
aux_loss,sparse,-,262144,2304,16,sigmoid,0,float32,backward_raw,1.2427094268798828,8.544432373046876,6.875647829034099,5832.222042603488,848.2432765063255,trace-back-3129,2304/16
aux_loss,sparse,-,262144,2304,36,sigmoid,0,float32,forward,8.405761108398437,17.09642822265625,2.0338941354846165,934.0899636268636,459.26184029450366,trace-back-3129,2304/36
aux_loss,sparse,-,262144,2304,36,sigmoid,0,float32,backward_raw,1.2424575805664062,8.506907348632813,6.846839265735512,5833.404234771479,851.9849829050769,trace-back-3129,2304/36
topk,dense,int16,4096,256,8,softmax,0,float32,forward,0.0127945601940155,0.0847539234161376,6.62421545804914,988.5801315715528,160.83607047982957,trace-back-3129,256/8
topk,dense,int16,4096,384,6,softmax,0,float32,forward,0.0124620795249938,0.1284844779968261,10.310035154176171,1518.4881433349117,159.1416513402116,trace-back-3129,384/6
topk,dense,int16,4096,512,10,softmax,0,float32,forward,0.0332675194740295,0.1524489593505859,4.5825165735484426,758.9307648774289,178.83346738565464,trace-back-3129,512/10
topk,dense,int16,4096,512,22,softmax,0,float32,forward,0.0321161603927612,0.1524656009674072,4.74731721048983,789.1991972275998,178.8139477168233,trace-back-3129,512/22
topk,dense,int16,4096,896,16,softmax,0,float32,forward,0.0595203208923339,0.172488956451416,2.8979843163720576,742.1207301603965,276.5986239440104,trace-back-3129,896/16
topk,dense,int16,4096,2304,16,softmax,0,float32,forward,0.1490515232086181,0.255707836151123,1.715566742603661,760.6583116987865,479.7795556311941,trace-back-3129,2304/16
topk,dense,int16,4096,2304,36,softmax,0,float32,forward,0.151155195236206,0.2754070472717285,1.822015094098205,751.1559217172287,445.46206502462974,trace-back-3129,2304/36
topk,dense,int16,16384,256,8,softmax,0,float32,forward,0.0356108808517456,0.2498547172546386,7.016246475194705,1420.73969500027,218.23062857936773,trace-back-3129,256/8
topk,dense,int16,16384,384,6,softmax,0,float32,forward,0.0357337594032287,0.4241625595092773,11.870079347737246,2118.27922010245,192.8244871367792,trace-back-3129,384/6
topk,dense,int16,16384,512,10,softmax,0,float32,forward,0.1068163204193115,0.4048233413696289,3.7899015785273216,945.4639104170232,269.381463111903,trace-back-3129,512/10
topk,dense,int16,16384,512,22,softmax,0,float32,forward,0.1043878364562988,0.4096713638305664,3.9245124502802793,971.2261068122024,266.1936215905541,trace-back-3129,512/22
topk,dense,int16,16384,896,16,softmax,0,float32,forward,0.1828284835815429,0.5164742279052734,2.824911183354654,966.3978639367592,369.5069796106112,trace-back-3129,896/16
topk,dense,int16,16384,2304,16,softmax,0,float32,forward,0.4854054260253906,0.9480147552490236,1.953036996334348,934.2893500664696,517.6433861212367,trace-back-3129,2304/16
topk,dense,int16,16384,2304,36,softmax,0,float32,forward,0.4981078338623046,1.0294214630126952,2.0666638688064984,911.7794363490132,476.7081177458878,trace-back-3129,2304/36
topk,dense,int16,65536,256,8,softmax,0,float32,forward,0.1306409645080566,0.9586486053466796,7.338039863350517,1549.0942581606514,227.51173556563649,trace-back-3129,256/8
topk,dense,int16,65536,384,6,softmax,0,float32,forward,0.1336835193634033,1.678705291748047,12.557309231100351,2264.87394588212,194.8857334328949,trace-back-3129,384/6
topk,dense,int16,65536,512,10,softmax,0,float32,forward,0.4267897415161132,1.9368389892578124,4.538157319286663,946.5173707431966,225.2162510251576,trace-back-3129,512/10
topk,dense,int16,65536,512,22,softmax,0,float32,forward,0.412485122680664,1.9618284606933596,4.756119318786096,983.1548962650872,222.34748080157493,trace-back-3129,512/22
topk,dense,int16,65536,896,16,softmax,0,float32,forward,0.7064041900634765,2.412606658935547,3.4153345816348475,1000.4756964090108,316.40604371737885,trace-back-3129,896/16
topk,dense,int16,65536,2304,16,softmax,0,float32,forward,1.8500764465332031,3.826567687988281,2.0683294980371,980.5197419810748,512.9751861339637,trace-back-3129,2304/16
topk,dense,int16,65536,2304,36,softmax,0,float32,forward,1.898766021728516,4.2173941040039065,2.221123643325289,956.757125001758,465.43771428343183,trace-back-3129,2304/36
topk,dense,int16,262144,256,8,softmax,0,float32,forward,0.506209602355957,3.722158203125,7.352998018610577,1599.1412810671543,234.3842427942878,trace-back-3129,256/8
topk,dense,int16,262144,384,6,softmax,0,float32,forward,0.5155519866943359,6.53206298828125,12.67003746831457,2349.14288230267,200.33836941678535,trace-back-3129,384/6
topk,dense,int16,262144,512,10,softmax,0,float32,forward,1.6682208251953126,6.733023071289063,4.036050245626667,968.610145368985,259.1451782543715,trace-back-3129,512/10
topk,dense,int16,262144,512,22,softmax,0,float32,forward,1.6028524780273437,6.850235595703125,4.273777961234349,1012.0376605066004,254.71101535463416,trace-back-3129,512/22
topk,dense,int16,262144,896,16,softmax,0,float32,forward,2.766233215332031,8.597329711914062,3.1079554913384717,1021.953203486742,355.1629883135186,trace-back-3129,896/16
topk,dense,int16,262144,2304,16,softmax,0,float32,forward,7.24037109375,14.2539892578125,1.968682139803133,1002.1787317315292,550.8448860164901,trace-back-3129,2304/16
topk,dense,int16,262144,2304,36,softmax,0,float32,forward,7.471957397460938,15.7109033203125,2.102648942518229,972.5204914135738,499.7635672449561,trace-back-3129,2304/36
topk,dense,int16,4096,256,8,sigmoid,0,float32,forward,0.0134166395664215,0.1055471992492675,7.866887884014251,942.7433700802324,129.15063684264072,trace-back-3129,256/8
topk,dense,int16,4096,384,6,sigmoid,0,float32,forward,0.0138851201534271,0.1397923183441162,10.067778802015816,1362.8632515167178,146.26863794952305,trace-back-3129,384/6
topk,dense,int16,4096,512,10,sigmoid,0,float32,forward,0.0333574390411376,0.1750851249694824,5.248757998285199,756.884962567525,155.71269121092942,trace-back-3129,512/10
topk,dense,int16,4096,512,22,sigmoid,0,float32,forward,0.0338486409187316,0.1753084754943847,5.179188018664875,748.8054855984959,155.51430655657745,trace-back-3129,512/22
topk,dense,int16,4096,896,16,sigmoid,0,float32,forward,0.0625568008422851,0.2018671989440918,3.2269424942785765,706.0985121563715,236.34452872758985,trace-back-3129,896/16
topk,dense,int16,4096,2304,16,sigmoid,0,float32,forward,0.1800255966186523,0.2986188888549804,1.6587579458911277,629.78422029711,410.8360072948341,trace-back-3129,2304/16
topk,dense,int16,4096,2304,36,sigmoid,0,float32,forward,0.1870463943481445,0.3177206420898437,1.698619442503012,607.0211638972785,386.1360445233775,trace-back-3129,2304/36
topk,dense,int16,16384,256,8,sigmoid,0,float32,forward,0.0377475190162658,0.2860355186462402,7.577597842204781,1340.320988465454,190.6265077080724,trace-back-3129,256/8
topk,dense,int16,16384,384,6,sigmoid,0,float32,forward,0.0391171193122863,0.424060173034668,10.84078225825474,1935.062738022866,192.87104331137823,trace-back-3129,384/6
topk,dense,int16,16384,512,10,sigmoid,0,float32,forward,0.1077996826171875,0.4495280075073242,4.170030899846562,936.839270284624,242.59201246370216,trace-back-3129,512/10
topk,dense,int16,16384,512,22,sigmoid,0,float32,forward,0.1105523204803466,0.452086067199707,4.089340370563059,917.0697779973192,241.2193427580833,trace-back-3129,512/22
topk,dense,int16,16384,896,16,sigmoid,0,float32,forward,0.1923788833618164,0.5854064178466797,3.0429868788960435,918.4222972523432,325.9971639907473,trace-back-3129,896/16
topk,dense,int16,16384,2304,16,sigmoid,0,float32,forward,0.5783107376098633,1.1083049774169922,1.9164523591548297,784.1962642338897,442.7784571929833,trace-back-3129,2304/16
topk,dense,int16,16384,2304,36,sigmoid,0,float32,forward,0.5877836990356445,1.192783660888672,2.029290133165702,772.6728059065457,411.4187543736001,trace-back-3129,2304/36
topk,dense,int16,65536,256,8,sigmoid,0,float32,forward,0.1392076778411865,1.082015380859375,7.772670283989508,1453.764412555444,201.57181853253715,trace-back-3129,256/8
topk,dense,int16,65536,384,6,sigmoid,0,float32,forward,0.147104959487915,1.6513127136230468,11.225404767938535,2058.2332577636425,198.11856912444352,trace-back-3129,384/6
topk,dense,int16,65536,512,10,sigmoid,0,float32,forward,0.4282028961181641,2.0835385131835937,4.865773987218979,943.3936754330704,209.35903667721783,trace-back-3129,512/10
topk,dense,int16,65536,512,22,sigmoid,0,float32,forward,0.4349472045898437,2.122612152099609,4.88016046476546,932.3815941808896,205.5050969007784,trace-back-3129,512/22
topk,dense,int16,65536,896,16,sigmoid,0,float32,forward,0.7474988555908203,2.657901306152344,3.555726254659679,945.4733190747096,287.2052947312281,trace-back-3129,896/16
topk,dense,int16,65536,2304,16,sigmoid,0,float32,forward,2.246695709228516,4.420473327636719,1.9675442960429423,807.4241974775102,444.0552236177448,trace-back-3129,2304/16
topk,dense,int16,65536,2304,36,sigmoid,0,float32,forward,2.286623992919922,4.841853332519531,2.117468087237504,794.4716427470897,405.40969277534015,trace-back-3129,2304/36
topk,dense,int16,262144,256,8,sigmoid,0,float32,forward,0.5372697448730469,4.183143005371094,7.785926986005031,1506.693201552377,208.55496235243007,trace-back-3129,256/8
topk,dense,int16,262144,384,6,sigmoid,0,float32,forward,0.5669500732421875,6.424500122070312,11.33168584903934,2136.176247538194,203.69255555065547,trace-back-3129,384/6
topk,dense,int16,262144,512,10,sigmoid,0,float32,forward,1.6707737731933594,7.295331420898438,4.366438794975115,967.1301057782384,239.1708290320716,trace-back-3129,512/10
topk,dense,int16,262144,512,22,sigmoid,0,float32,forward,1.7177174377441409,7.4520635986328125,4.3383524175079256,944.3619982867192,234.14057608420225,trace-back-3129,512/22
topk,dense,int16,262144,896,16,sigmoid,0,float32,forward,2.940101318359375,9.567901000976562,3.2542759466247264,961.5181893042688,319.1351281423527,trace-back-3129,896/16
topk,dense,int16,262144,2304,16,sigmoid,0,float32,forward,8.799169311523437,16.642275390625,1.891346194331116,824.6398794142208,471.7946857448997,trace-back-3129,2304/16
topk,dense,int16,262144,2304,36,sigmoid,0,float32,forward,8.96929931640625,18.21731689453125,2.031074697352215,810.1671517091859,431.0040349771295,trace-back-3129,2304/36
