kernel,num_tokens,num_experts,topk,score_function,group_topk,dtype,test_pass,fused_ms,ref_ms,speedup,tokens_per_sec
topk,32768,512,32,pre-softmax,0,float32,backward,0.47052992016077044,0.47300576031208036,1.005261812363524,69640629.84305832
topk,32768,512,32,pre-softmax,4,float32,backward,0.5065580812096596,0.5180796787142754,1.0227448696052825,64687547.61892276
topk,32768,512,36,pre-softmax,0,float32,backward,0.48497824132442474,0.47015679985284803,0.9694389557950045,67565917.82450698
topk,32768,512,36,pre-softmax,4,float32,backward,0.49861119866371156,0.5218665611743927,1.0466402731687654,65718539.992320515
topk,32768,2304,8,pre-softmax,0,float32,backward,1.7107599949836731,0.8092816013097763,0.47305384956555513,19154060.239941914
topk,32768,2304,8,pre-softmax,4,float32,backward,1.7121868789196015,0.9879596829414368,0.5770162679700269,19138097.83466906
topk,32768,2304,32,pre-softmax,0,float32,backward,1.705777279138565,0.7923673629760742,0.46451982487199495,19210010.826588202
topk,32768,2304,32,pre-softmax,4,float32,backward,1.7057407987117768,0.9943696004152298,0.5829546911032472,19210421.668255407
topk,32768,2304,36,pre-softmax,0,float32,backward,1.7068707168102264,0.8079318392276764,0.4733409691025264,19197704.710311234
topk,32768,2304,36,pre-softmax,4,float32,backward,1.7082636761665344,0.999713596701622,0.585222065334229,19182050.43938751
topk,131072,8,8,pre-softmax,0,float32,backward,0.47785920202732085,0.44453600004315375,0.930265647615881,274289998.9032882
topk,131072,256,8,pre-softmax,0,float32,backward,0.5363059172034264,0.5133401626348495,0.9571778833089666,244397825.56097186
topk,131072,256,8,pre-softmax,4,float32,backward,0.5277251210808754,0.6016476780176163,1.1400777677313034,248371727.56063062
topk,131072,256,32,pre-softmax,0,float32,backward,0.5299945598840714,0.5352073612809182,1.009835575289654,247308198.84013546
topk,131072,256,32,pre-softmax,4,float32,backward,0.532120321393013,0.6130303978919983,1.1520522206090054,246320230.08794838
topk,131072,256,36,pre-softmax,0,float32,backward,0.5355209600925446,0.5205689591169357,0.9720795223906362,244756059.5524574
topk,131072,256,36,pre-softmax,4,float32,backward,0.5337167996168136,0.6225299215316773,1.1664049585447334,245583425.69337192
topk,131072,512,8,pre-softmax,0,float32,backward,0.7522687995433808,0.7125235193967819,0.9471661191176295,174235592.48975807
topk,131072,512,8,pre-softmax,4,float32,backward,0.7517135983705521,0.8844764792919159,1.17661364808239,174364279.53959793
topk,131072,512,32,pre-softmax,0,float32,backward,0.7558089590072632,0.7373433583974838,0.9755684285166009,173419484.43183303
topk,131072,512,32,pre-softmax,4,float32,backward,0.75483167886734,0.9009196788072587,1.1935371872032854,173644010.5384549
topk,131072,512,36,pre-softmax,0,float32,backward,0.7580156773328781,0.7576435190439225,0.9995090361583746,172914629.49840876
topk,131072,512,36,pre-softmax,4,float32,backward,0.7535430389642715,0.9146879971027374,1.2138497070584795,173940960.53246754
topk,131072,2304,8,pre-softmax,0,float32,backward,5.914416618347168,2.237801282405853,0.3783638229785755,22161441.85605733
topk,131072,2304,8,pre-softmax,4,float32,backward,5.924918069839477,2.9986934304237365,0.5061155943553798,22122162.44258566
topk,131072,2304,32,pre-softmax,0,float32,backward,5.926878728866577,2.3130972814559936,0.39027241610160923,22114844.253792495
topk,131072,2304,32,pre-softmax,4,float32,backward,5.9257139253616335,3.066842563152313,0.5175481978680148,22119191.31617562
topk,131072,2304,36,pre-softmax,0,float32,backward,5.92521598815918,2.3451014447212217,0.39578328442501004,22121050.146008413
topk,131072,2304,36,pre-softmax,4,float32,backward,5.91278687953949,3.0857459115982055,0.5218767350259266,22167550.20438152
topk,128,8,8,softmax,0,float32,backward,0.3192652788758278,0.44264832243323327,1.3864593230803308,400920.514910684
topk,128,256,8,softmax,0,float32,backward,0.4898879988491535,0.4131289592385292,0.8433130842336475,261284.21251530558
topk,128,256,8,softmax,4,float32,backward,0.34859263949096203,0.47971967682242395,1.3761612337051703,367190.7708289941
topk,128,256,32,softmax,0,float32,backward,0.49025472193956376,0.46495584040880206,0.9483964551515723,261088.76523126935
topk,128,256,32,softmax,4,float32,backward,0.46103743970394134,0.4992246425151825,1.0828288540639202,277634.7189551377
topk,128,256,36,softmax,0,float32,backward,0.41204352155327795,0.37294304095208647,0.9051059449890277,310646.7965264426
topk,128,256,36,softmax,4,float32,backward,0.42423200204968453,0.4617734424769878,1.0884927121148833,301721.6979896983
topk,128,512,8,softmax,0,float32,backward,0.4655916792154312,0.4570390409231186,0.9816306032214221,274919.00245230517
topk,128,512,8,softmax,4,float32,backward,0.4528537606447935,0.4787385587394237,1.0571592870461632,282651.95328785136
topk,128,512,32,softmax,0,float32,backward,0.4617036792635918,0.4701532819867134,1.0183009213541434,277234.0913638753
topk,128,512,32,softmax,4,float32,backward,0.4659488010406494,0.48259967878460885,1.0357354235202911,274708.2935166374
topk,128,512,36,softmax,0,float32,backward,0.3026614385843277,0.45782591953873636,1.5126668322207708,422914.7941631044
topk,128,512,36,softmax,4,float32,backward,0.3894566399604082,0.47123360306024553,1.2099770673011268,328663.0316869482
topk,128,2304,8,softmax,0,float32,backward,0.4507862404733896,0.4611843179166317,1.023066536885249,283948.32962421793
topk,128,2304,8,softmax,4,float32,backward,0.47057504147291185,0.47130783915519714,1.0015572387349563,272007.6262424729
topk,128,2304,32,softmax,0,float32,backward,0.48361408084630964,0.45931328028440477,0.9497516686871912,264673.84856951225
topk,128,2304,32,softmax,4,float32,backward,0.4866012762486935,0.49143232122063635,1.0099281387200345,263049.0429182134
topk,128,2304,36,softmax,0,float32,backward,0.3863087988644838,0.452810240983963,1.1721458126632205,331341.1456747639
topk,128,2304,36,softmax,4,float32,backward,0.4644262406229973,0.4711244794726372,1.0144226106618235,275608.8885681748
topk,8192,8,8,softmax,0,float32,backward,0.4656646393239498,0.44268896073102953,0.950660461085737,17592059.409735546
topk,8192,256,8,softmax,0,float32,backward,0.4613260804861784,0.4553475193679333,0.9870404874748366,17757504.60794821
topk,8192,256,8,softmax,4,float32,backward,0.47624448031187055,0.4812774421274662,1.010568021307669,17201249.229461804
