kernel,num_tokens,num_experts,topk,score_function,group_topk,dtype,test_pass,fused_ms,ref_ms,speedup,tokens_per_sec
topk,8192,512,8,pre-softmax,0,float32,backward,0.4756281594932079,0.4803129607439041,1.0098497138093925,17223538.67510442
topk,8192,512,8,pre-softmax,4,float32,backward,0.451112961396575,0.4616937617957592,1.0234548800513905,18159531.42786865
topk,8192,512,32,pre-softmax,0,float32,backward,0.5166966426372528,0.47274431839585307,0.914935920587631,15854564.020752113
topk,8192,512,32,pre-softmax,4,float32,backward,0.5071689611673356,0.4712739191949368,0.929224686996262,16152408.02817412
topk,8192,512,36,pre-softmax,0,float32,backward,0.5157196792960167,0.4828867200016975,0.936335647809411,15884598.414360477
topk,8192,512,36,pre-softmax,4,float32,backward,0.5228003218770028,0.496664956510067,0.9500088957996385,15669462.426091049
topk,8192,2304,8,pre-softmax,0,float32,backward,0.6287977582216263,0.41786272153258325,0.6645423207525227,13028036.269036196
topk,8192,2304,8,pre-softmax,4,float32,backward,0.6669951963424683,0.516677758693695,0.7746349022106107,12281947.523642767
topk,8192,2304,32,pre-softmax,0,float32,backward,0.6755084800720215,0.4120758384466171,0.6100231908305316,12127160.85981124
topk,8192,2304,32,pre-softmax,4,float32,backward,0.7105334371328353,0.5465753573179245,0.7692464967215067,11529365.926896546
topk,8192,2304,36,pre-softmax,0,float32,backward,0.6850281602144241,0.4650252804160118,0.6788411154812262,11958632.47057724
topk,8192,2304,36,pre-softmax,4,float32,backward,0.7359120029211045,0.5566271993517876,0.7563773890659892,11131765.710415035
topk,32768,8,8,pre-softmax,0,float32,backward,0.48264704205095765,0.40457600153982637,0.8382440298828381,67892263.1759139
topk,32768,256,8,pre-softmax,0,float32,backward,0.4713958387076855,0.4691337577998638,0.9952013133717449,69512705.26662323
topk,32768,256,8,pre-softmax,4,float32,backward,0.48448959857225415,0.5053743976354599,1.0431068058524915,67634062.93254644
topk,32768,256,32,pre-softmax,0,float32,backward,0.5077183993160724,0.47177184030413627,0.9291998102484401,64539713.43985267
topk,32768,256,32,pre-softmax,4,float32,backward,0.4960460788011551,0.5088780792057515,1.0258685653470112,66058379.252173014
topk,32768,256,36,pre-softmax,0,float32,backward,0.4994588819146156,0.43999328002333643,0.8809399451195563,65607002.270913295
topk,32768,256,36,pre-softmax,4,float32,backward,0.5193654376268387,0.5217814400792122,1.0046518352538303,63092377.01632281
topk,32768,512,8,pre-softmax,0,float32,backward,0.47648255959153174,0.4767414405941963,1.0005433168485465,68770617.81251892
topk,32768,512,8,pre-softmax,4,float32,backward,0.5221625630557537,0.5445977607369423,1.0429659253047467,62754403.165631026
topk,32768,512,32,pre-softmax,0,float32,backward,0.5217459210753441,0.48589535921812055,0.9312873174296528,62804515.90778809
topk,32768,512,32,pre-softmax,4,float32,backward,0.5228089585900306,0.5301673594117164,1.0140747412621443,62676814.27719293
topk,32768,512,36,pre-softmax,0,float32,backward,0.5243699213862419,0.4948883193731308,0.9437770916852505,62490235.73543924
topk,32768,512,36,pre-softmax,4,float32,backward,0.5217299205064774,0.5288851210474967,1.0137143764614331,62806442.015420474
topk,32768,2304,8,pre-softmax,0,float32,backward,1.732829442024231,0.7908726394176483,0.4564053566020776,18910112.6777495
topk,32768,2304,8,pre-softmax,4,float32,backward,1.7401081585884095,0.9914800000190734,0.5697806743365713,18831013.370215837
topk,32768,2304,32,pre-softmax,0,float32,backward,1.7469635212421417,0.789925121665001,0.45217035848770404,18757117.479305465
topk,32768,2304,32,pre-softmax,4,float32,backward,1.745882235765457,0.9989264011383057,0.5721613867617713,18768734.413311295
topk,32768,2304,36,pre-softmax,0,float32,backward,1.7453206431865693,0.8126633608341217,0.46562410409033966,18774773.63710824
topk,32768,2304,36,pre-softmax,4,float32,backward,1.7484908819198608,1.0028540819883347,0.5735540816130483,18740732.55905138
topk,131072,8,8,pre-softmax,0,float32,backward,0.4828422400355339,0.46266080021858214,0.9582028287014274,271459265.84706837
topk,131072,256,8,pre-softmax,0,float32,backward,0.5163062390685081,0.5215382409095765,1.0101335243411111,253864838.50451434
topk,131072,256,8,pre-softmax,4,float32,backward,0.5410630413889885,0.6078281605243683,1.1233961923623241,242249035.64567792
topk,131072,256,32,pre-softmax,0,float32,backward,0.5498374369740486,0.5371827191114426,0.9769846194317915,238383185.985545
topk,131072,256,32,pre-softmax,4,float32,backward,0.5472873625159264,0.6208467203378677,1.1344071923820471,239493927.6460741
topk,131072,256,36,pre-softmax,0,float32,backward,0.5421459203958512,0.5294934397935868,0.9766622229804365,241765168.87611544
topk,131072,256,36,pre-softmax,4,float32,backward,0.5545379221439362,0.6259078407287597,1.1287016013420608,236362554.7793986
topk,131072,512,8,pre-softmax,0,float32,backward,0.7651491242647172,0.7133177560567856,0.9322597823558385,171302555.07507223
topk,131072,512,8,pre-softmax,4,float32,backward,0.754503357410431,0.8956604820489883,1.187086145147226,173719571.57335764
topk,131072,512,32,pre-softmax,0,float32,backward,0.7713993591070175,0.7159475183486939,0.9281152620835523,169914582.44369134
topk,131072,512,32,pre-softmax,4,float32,backward,0.7713014405965805,0.9230003213882446,1.1966791098877363,169936153.49482483
topk,131072,512,36,pre-softmax,0,float32,backward,0.8157948803901672,0.7691503995656968,0.9428232734162759,160667838.38765043
