kernel,num_tokens,num_experts,topk,score_function,group_topk,dtype,test_pass,fused_ms,ref_ms,speedup,tokens_per_sec
topk,32768,8,8,pre-softmax,0,float32,forward,0.12128352165222168,0.10255935668945312,0.845616579171738,270176851.34474945
topk,32768,256,8,pre-softmax,0,float32,forward,0.2367795181274414,0.4445814514160156,1.8776178570341095,138390348.36773062
topk,32768,256,8,pre-softmax,4,float32,forward,1.4793154907226562,1.0457510375976562,0.7069154917635584,22150785.417647857
topk,32768,256,32,pre-softmax,0,float32,forward,0.24602655410766602,0.4752288055419922,1.93161590733829,133188875.15556586
topk,32768,256,32,pre-softmax,4,float32,forward,1.482183074951172,1.1095235443115234,0.7485738860889872,22107930.223855436
topk,32768,256,36,pre-softmax,0,float32,forward,0.24429344177246093,0.6032505416870118,2.469368548374252,134133768.64418928
topk,32768,256,36,pre-softmax,4,float32,forward,1.4851708984375,1.2552796936035155,0.8452089216965902,22063454.13478957
topk,32768,512,8,pre-softmax,0,float32,forward,0.3866220855712891,0.87489501953125,2.2629204388012867,84754599.44710769
topk,32768,512,8,pre-softmax,4,float32,forward,1.7093458557128907,1.804857940673828,1.0558763954302879,19169906.365341116
topk,32768,512,32,pre-softmax,0,float32,forward,0.4143862533569336,0.8850780487060547,2.135876954257188,79075982.21356809
topk,32768,512,32,pre-softmax,4,float32,forward,1.7344720458984375,1.8818576049804687,1.084974306406701,18892204.15946602
topk,32768,512,36,pre-softmax,0,float32,forward,0.4184636688232422,1.0208943939208985,2.439624918434965,78305483.70458679
topk,32768,512,36,pre-softmax,4,float32,forward,1.742535400390625,2.0252146911621094,1.1622229830786313,18804782.957439132
topk,32768,2304,8,pre-softmax,0,float32,forward,1.5238642883300781,2.1218572998046876,1.3924188105555766,21503227.190860093
topk,32768,2304,8,pre-softmax,4,float32,forward,3.9396173095703126,5.760380249023438,1.462167463583338,8317559.149818527
topk,32768,2304,32,pre-softmax,0,float32,forward,1.6126272583007812,2.166543426513672,1.3434867948322726,20319636.686860614
topk,32768,2304,32,pre-softmax,4,float32,forward,4.156875,6.112703857421875,1.4705046116185534,7882844.685009773
topk,32768,2304,36,pre-softmax,0,float32,forward,1.5677194213867187,2.3103240966796874,1.473684681813855,20901699.34299546
topk,32768,2304,36,pre-softmax,4,float32,forward,4.157797241210938,6.27529052734375,1.509282478987865,7881096.190841784
topk,131072,8,8,pre-softmax,0,float32,forward,0.46036510467529296,0.2929360008239746,0.636312348284064,284713151.9502295
topk,131072,256,8,pre-softmax,0,float32,forward,0.8918521881103516,1.7354176330566407,1.94585790806168,146966057.5456054
topk,131072,256,8,pre-softmax,4,float32,forward,5.5469091796875,4.017502136230469,0.7242776122858399,23629736.084372718
topk,131072,256,32,pre-softmax,0,float32,forward,0.9281488037109376,1.8873965454101562,2.033506413911154,141218735.05190772
topk,131072,256,32,pre-softmax,4,float32,forward,5.545460815429688,4.284812927246094,0.7726703099810989,23635907.7022608
topk,131072,256,36,pre-softmax,0,float32,forward,0.9219152069091797,2.4374671936035157,2.643916897493629,142173595.81195438
topk,131072,256,36,pre-softmax,4,float32,forward,5.558585205078125,4.902724304199219,0.882009382481043,23580100.900541615
