kernel,num_tokens,num_experts,topk,score_function,group_topk,dtype,test_pass,fused_ms,ref_ms,speedup,tokens_per_sec
topk,128,256,32,sigmoid,4,float32,backward,0.16948511987924575,0.26019647896289827,1.5352172459050226,755228.542135127
topk,128,256,36,sigmoid,0,float32,backward,0.1676332800090313,0.2529555197060108,1.5089815082803533,763571.5294308144
topk,128,256,36,sigmoid,4,float32,backward,0.17078272014856338,0.2626201596856117,1.5377443306744336,749490.3459123567
topk,128,512,8,sigmoid,0,float32,backward,0.17031583979725837,0.2525552000105381,1.4828638388019362,751544.8953683312
topk,128,512,8,sigmoid,4,float32,backward,0.16989951983094215,0.2606489589810371,1.5341359365841343,753386.4729421596
topk,128,512,32,sigmoid,0,float32,backward,0.1704198394715786,0.252703360915184,1.4828283003829967,751086.2608302535
topk,128,512,32,sigmoid,4,float32,backward,0.16997855991125108,0.26243616044521334,1.543936838753288,753036.14801085
topk,128,512,36,sigmoid,0,float32,backward,0.17087295964360238,0.25337536081671713,1.4828288884630652,749094.5335468849
topk,128,512,36,sigmoid,4,float32,backward,0.17088543936610223,0.2609814402461052,1.5272304136280608,749039.8273534285
topk,128,2304,8,sigmoid,0,float32,backward,0.17716671988368035,0.25484160020947455,1.4384281674164991,722483.3201407071
topk,128,2304,8,sigmoid,4,float32,backward,0.17706752061843872,0.26816671937704084,1.514488475585034,722888.0799422617
topk,128,2304,32,sigmoid,0,float32,backward,0.17703039959073066,0.2575763183832169,1.4549835450786814,723039.660396847
topk,128,2304,32,sigmoid,4,float32,backward,0.1775078396499157,0.26720767974853515,1.5053288929408817,721094.9119342786
topk,128,2304,36,sigmoid,0,float32,backward,0.17564576044678687,0.23351167976856232,1.3294467180681333,728739.4792473714
topk,128,2304,36,sigmoid,4,float32,backward,0.1561299194395542,0.2416911993920803,1.54801334849629,819830.0521736661
topk,8192,8,8,sigmoid,0,float32,backward,0.155762240588665,0.24944255977869034,1.601431507636149,52592977.40607964
topk,8192,256,8,sigmoid,0,float32,backward,0.17501343980431558,0.2536096002161503,1.4490864273036057,46807833.782134466
topk,8192,256,8,sigmoid,4,float32,backward,0.17610880017280578,0.2670191988348961,1.5162172394161166,46516698.722390056
topk,8192,256,32,sigmoid,0,float32,backward,0.1749788801372051,0.2558607991039753,1.4622381792782577,46817078.68730476
topk,8192,256,32,sigmoid,4,float32,backward,0.17712384045124055,0.26865408062934876,1.5167584439504351,46250126.347362764
topk,8192,256,36,sigmoid,0,float32,backward,0.17562112003564834,0.258589440882206,1.4724279222778922,46645870.37331929
topk,8192,256,36,sigmoid,4,float32,backward,0.17718623980879783,0.26684256076812746,1.5060004719106743,46233838.52402991
