kernel,output_mode,index_dtype,num_tokens,num_experts,topk,score_function,group_topk,dtype,test_pass,fused_ms,ref_ms,speedup,fused_gbps,ref_gbps,checkpoint,shape
aux_loss,sparse,-,262144,2304,16,sigmoid,0,float32,forward,16.052099609375,15.79008544921875,0.983677265495959,489.1408151625415,497.2574159431469,trace-back-2821,2304/16
aux_loss,sparse,-,262144,2304,16,sigmoid,0,float32,backward_raw,3.543994140625,8.501633911132812,2.398884866562874,2045.0816294865049,852.5134565614651,trace-back-2821,2304/16
aux_loss,sparse,-,262144,2304,36,sigmoid,0,float32,forward,14.54102783203125,17.0871435546875,1.175098744880167,539.9712577885343,459.51139012032473,trace-back-2821,2304/36
aux_loss,sparse,-,262144,2304,36,sigmoid,0,float32,backward_raw,3.543235168457031,8.50167724609375,2.399410945617806,2045.5196924329955,852.5091111086479,trace-back-2821,2304/36
topk,sparse,-,4096,256,8,softmax,0,float32,forward,0.0128592002391815,0.084943675994873,6.605673324539479,1060.0572155697016,160.47678464989858,trace-back-3012,256/8
topk,sparse,-,4096,256,8,softmax,0,float32,backward_raw,0.0049302399158477,0.0509017610549926,10.324398391115592,2764.8731568179683,267.79992906872053,trace-back-3012,256/8
topk,sparse,-,4096,384,6,softmax,0,float32,forward,0.0131936001777648,0.1287705612182617,9.760077574222546,1549.7841168826394,158.788094161853,trace-back-3012,384/6
topk,sparse,-,4096,384,6,softmax,0,float32,backward_raw,0.0056060802936553,0.0516774415969848,9.218105858289276,3647.3312776381167,395.67036153726696,trace-back-3012,384/6
topk,sparse,-,4096,512,10,softmax,0,float32,forward,0.033328320980072,0.1509039974212646,4.527800770746735,818.0122849963349,180.66437248771143,trace-back-3012,512/10
topk,sparse,-,4096,512,10,softmax,0,float32,backward_raw,0.0067363202571868,0.051723837852478,7.678351960373998,4047.161500511128,527.087260573296,trace-back-3012,512/10
topk,sparse,-,4096,512,22,softmax,0,float32,forward,0.0321462392807006,0.1518659210205078,4.724220450623038,848.0922375379566,179.52003857612294,trace-back-3012,512/22
topk,sparse,-,4096,512,22,softmax,0,float32,backward_raw,0.0067219197750091,0.0522211217880249,7.768780874501552,4055.831802896348,522.0679883259769,trace-back-3012,512/22
topk,sparse,-,4096,896,16,softmax,0,float32,forward,0.0606313610076904,0.1744809532165527,2.877734398777916,786.8899395800877,273.4407803285305,trace-back-3012,896/16
topk,sparse,-,4096,896,16,softmax,0,float32,backward_raw,0.0079427200555801,0.0700121593475341,8.814632626809917,6006.784535542242,681.4560277047125,trace-back-3012,896/16
topk,sparse,-,4096,2304,16,softmax,0,float32,forward,0.1491523170471191,0.2548179244995117,1.7084409383932766,822.5376207950073,481.455110510623,trace-back-3012,2304/16
topk,sparse,-,4096,2304,16,softmax,0,float32,backward_raw,0.0342470407485961,0.1727052879333496,5.042925875002175,3582.3063633615952,710.3626847103022,trace-back-3012,2304/16
topk,sparse,-,4096,2304,36,softmax,0,float32,forward,0.152805757522583,0.2773356819152832,1.8149557085523824,802.8715278079018,442.3642538628538,trace-back-3012,2304/36
topk,sparse,-,4096,2304,36,softmax,0,float32,backward_raw,0.0342073607444763,0.1731500816345214,5.061778455459506,3586.461782784878,708.537881367884,trace-back-3012,2304/36
topk,sparse,-,16384,256,8,softmax,0,float32,forward,0.033886399269104,0.2507139205932617,7.398659226147131,1609.080727845704,217.4827463547928,trace-back-3012,256/8
topk,sparse,-,16384,256,8,softmax,0,float32,backward_raw,0.011508799791336,0.0804851245880127,6.9933551758023205,4737.7617986758,677.4662060735753,trace-back-3012,256/8
topk,sparse,-,16384,384,6,softmax,0,float32,forward,0.0339113593101501,0.4245024108886718,12.518000443633422,2411.8445754994978,192.67011423746567,trace-back-3012,384/6
topk,sparse,-,16384,384,6,softmax,0,float32,backward_raw,0.0143731200695037,0.1140931224822998,7.937950975889867,5690.408735507326,716.861158854589,trace-back-3012,384/6
topk,sparse,-,16384,512,10,softmax,0,float32,forward,0.1083308792114257,0.4029040145874023,3.719198233414758,1006.6557642089012,270.6647242313424,trace-back-3012,512/10
topk,sparse,-,16384,512,10,softmax,0,float32,backward_raw,0.023011519908905,0.1517369556427002,6.593956255100769,4739.013521562257,718.6904702160228,trace-back-3012,512/10
topk,sparse,-,16384,512,22,softmax,0,float32,forward,0.1058435153961181,0.4060611343383789,3.836429022776688,1030.3125665457585,268.56030971219434,trace-back-3012,512/22
